user_id,datetime,open,high,low,close,volume,signals,trade_type,ema_20,ema_40
228,2019-09-27 16:00:00,7976.3,8050.13,7934.73,8028.53,4058.132,0,hold,8145.805840741878,8450.713523021397
229,2019-09-27 18:00:00,8031.11,8060.01,7990.0,7990.7,1974.83,0,hold,8131.033855909318,8428.273838971572
230,2019-09-27 20:00:00,7990.01,8260.0,7980.0,8211.72,4956.669,0,hold,8138.71825058462,8417.71023707052
231,2019-09-27 22:00:00,8211.55,8257.03,8140.0,8176.52,2709.645,0,hold,8142.318417195609,8405.944859652445
232,2019-09-28 00:00:00,8178.26,8211.21,8149.99,8157.22,1647.5,0,hold,8143.737615557931,8393.811939669398
233,2019-09-28 02:00:00,8157.22,8173.0,8120.02,8164.01,1596.546,0,hold,8145.6683188381285,8382.602088953818
234,2019-09-28 04:00:00,8164.51,8180.24,8145.52,8153.79,1145.517,0,hold,8146.441812282116,8371.440523638998
235,2019-09-28 06:00:00,8153.73,8222.11,8141.18,8211.76,1769.822,0,long,8152.662592064771,8363.651229802948
236,2019-09-28 08:00:00,8212.47,8222.77,8172.0,8222.77,1286.899,0,close,8159.339488058602,8356.77897469061
237,2019-09-28 10:00:00,8222.7,8243.54,8124.03,8133.23,2513.059,0,hold,8156.852870148259,8345.87414665692
238,2019-09-28 12:00:00,8132.68,8135.7,8035.0,8113.3,3995.044,0,hold,8152.7049777531865,8334.529066332192
239,2019-09-28 14:00:00,8113.3,8114.0,8001.14,8064.07,3329.563,0,hold,8144.263551300502,8321.335941145255
240,2019-09-28 16:00:00,8067.1,8163.55,8038.28,8143.03,2762.278,0,hold,8144.146070224263,8312.638090357681
241,2019-09-28 18:00:00,8144.42,8179.0,8097.14,8146.66,2001.209,0,hold,8144.385492107666,8304.541598145111
242,2019-09-28 20:00:00,8145.7,8176.0,8119.84,8126.65,1984.234,0,hold,8142.696397621222,8295.863959211203
243,2019-09-28 22:00:00,8126.65,8311.0,8057.35,8195.38,9789.248,0,hold,8147.713883562058,8290.962302664315
244,2019-09-29 00:00:00,8199.0,8226.35,8161.69,8171.46,2352.175,0,hold,8149.97541846091,8285.132922046543
245,2019-09-29 02:00:00,8172.63,8175.58,8121.96,8130.22,1772.354,0,hold,8148.093950036061,8277.576194141833
246,2019-09-29 04:00:00,8130.16,8141.26,8096.44,8117.61,1993.954,0,hold,8145.190716699293,8269.772965159304
247,2019-09-29 06:00:00,8117.42,8120.27,8040.11,8083.08,2560.7,0,hold,8139.27541034698,8260.665991249094
248,2019-09-29 08:00:00,8086.33,8116.99,8067.1,8098.53,1644.203,0,hold,8135.394895075839,8252.756918505236
249,2019-09-29 10:00:00,8099.07,8105.01,8031.34,8073.12,2440.695,0,hold,8129.463952687664,8243.994141992785
250,2019-09-29 12:00:00,8072.89,8078.05,7895.93,7995.62,5266.301,0,hold,8116.716909574553,8231.87833018826
251,2019-09-29 14:00:00,7993.56,8028.56,7888.98,7965.7,3359.018,0,hold,8102.334346757929,8218.894021398588
252,2019-09-29 16:00:00,7965.7,8032.73,7930.0,7992.37,3320.037,0,hold,8091.861551828602,8207.844069135243
253,2019-09-29 18:00:00,7991.3,8017.9,7920.01,7956.4,2965.079,0,hold,8078.96045165445,8195.578504787181
254,2019-09-29 20:00:00,7951.59,8101.5,7918.75,8039.64,4545.101,0,hold,8075.215646734979,8187.971748456099
255,2019-09-29 22:00:00,8038.08,8127.06,8020.2,8041.96,3746.439,0,hold,8072.048442284029,8180.849224141167
256,2019-09-30 00:00:00,8042.08,8054.82,7966.18,8019.52,3549.723,0,hold,8067.045733495074,8172.979505890377
257,2019-09-30 02:00:00,8021.56,8022.13,7953.58,7972.07,2538.761,0,hold,8058.000425543162,8163.179042188407
258,2019-09-30 04:00:00,7972.03,7974.75,7709.01,7799.25,9339.034,0,hold,8033.357527872386,8145.426405984094
259,2019-09-30 06:00:00,7795.74,7822.07,7738.33,7792.82,4229.468,0,hold,8010.44919188454,8128.2260934970645
260,2019-09-30 08:00:00,7793.19,8037.32,7775.01,7998.37,7609.23,0,hold,8009.298792657441,8121.891649911842
261,2019-09-30 10:00:00,8002.91,8094.48,7985.52,8034.78,4480.545,0,hold,8011.725574309113,8117.642301135655
262,2019-09-30 12:00:00,8033.48,8164.61,7982.08,8110.73,5345.658,0,hold,8021.154567232054,8117.305115714403
263,2019-09-30 14:00:00,8115.0,8300.66,8090.01,8280.0,8693.093,0,hold,8045.806513209954,8125.241451533212
264,2019-09-30 16:00:00,8277.05,8331.89,8186.0,8219.25,2732.555,0,hold,8062.324940523291,8129.8272343852495
265,2019-09-30 18:00:00,8219.42,8298.39,8219.42,8269.65,1835.274,0,hold,8082.070184282978,8136.6478570981635
266,2019-09-30 20:00:00,8268.61,8270.9,8162.0,8223.76,2628.702,0,hold,8095.564452446504,8140.8972299226425
267,2019-09-30 22:00:00,8231.94,8288.86,8197.11,8285.84,1430.477,0,hold,8113.685933165885,8147.967608950806
268,2019-10-01 00:00:00,8285.31,8312.3,8171.0,8266.23,2418.496,0,hold,8128.21393953104,8153.736506075156
269,2019-10-01 02:00:00,8266.02,8499.0,8259.32,8392.36,5023.84,0,hold,8153.37070719475,8165.376676510514
270,2019-10-01 04:00:00,8392.39,8466.75,8388.85,8417.24,1139.828,1,long,8178.501116033345,8177.662692290489
271,2019-10-01 06:00:00,8417.04,8418.74,8341.0,8405.03,2522.424,0,hold,8200.07529545874,8188.753780471441
272,2019-10-01 08:00:00,8400.79,8409.0,8288.85,8316.81,2905.781,0,hold,8211.192886367433,8195.000425326492
273,2019-10-01 10:00:00,8314.92,8358.39,8285.0,8353.0,2369.874,0,hold,8224.698325761012,8202.707721652028
274,2019-10-01 12:00:00,8350.14,8424.72,8270.0,8341.0,4701.667,0,hold,8235.774675688535,8209.45368644949
275,2019-10-01 14:00:00,8339.21,8370.0,8301.71,8361.09,2365.273,0,hold,8247.709468480103,8216.850579793416
276,2019-10-01 16:00:00,8361.18,8494.49,8227.36,8271.02,8194.439,0,hold,8249.929519101046,8219.4929905352
277,2019-10-01 18:00:00,8271.02,8326.03,8225.03,8295.66,2724.527,0,hold,8254.284802996184,8223.208454411531
278,2019-10-01 20:00:00,8300.0,8396.56,8273.03,8291.78,2509.48,0,hold,8257.855774139405,8226.553407854872
279,2019-10-01 22:00:00,8292.21,8360.0,8263.01,8290.0,2337.175,0,hold,8260.917128983272,8229.648363569268
280,2019-10-02 00:00:00,8290.0,8325.4,8263.91,8276.17,1776.08,0,hold,8262.369783365817,8231.91771168784
281,2019-10-02 02:00:00,8276.37,8298.99,8201.0,8239.0,2898.812,0,hold,8260.14408971193,8232.26318916648
282,2019-10-02 04:00:00,8241.34,8252.36,8149.35,8158.92,2918.689,0,hold,8250.503700215555,8228.685472621773
283,2019-10-02 06:00:00,8159.97,8262.25,8159.97,8194.52,2311.821,0,hold,8245.171919242644,8227.018864201198
284,2019-10-02 08:00:00,8194.76,8266.34,8194.76,8224.87,1174.367,0,hold,8243.238403124298,8226.914041557236
285,2019-10-02 10:00:00,8229.18,8274.5,8200.1,8255.57,2174.335,0,hold,8244.412840921985,8228.311893188591
286,2019-10-02 12:00:00,8256.32,8280.0,8192.48,8205.3,3025.334,0,hold,8240.687808453224,8227.189361813538
287,2019-10-02 14:00:00,8205.49,8241.81,8185.28,8230.4,2413.873,0,hold,8239.708017171964,8227.345978310439
288,2019-10-02 16:00:00,8230.41,8264.36,8177.29,8225.28,3962.037,0,hold,8238.333920298444,8227.24519888066
289,2019-10-02 18:00:00,8225.18,8257.4,8213.44,8250.79,2399.489,0,hold,8239.520213603355,8228.39372576453
290,2019-10-02 20:00:00,8250.79,8263.57,8209.18,8249.65,1770.371,0,hold,8240.48495516494,8229.43061719065
291,2019-10-02 22:00:00,8249.65,8365.92,8224.44,8352.14,3503.971,0,hold,8251.118768958755,8235.416440742325
292,2019-10-03 00:00:00,8353.4,8386.0,8302.86,8317.0,2088.69,0,hold,8257.393171915064,8239.396126559772
293,2019-10-03 02:00:00,8317.16,8341.94,8315.3,8323.92,1652.449,0,hold,8263.729060304106,8243.519242337345
294,2019-10-03 04:00:00,8324.55,8363.36,8279.1,8279.6,1977.348,0,hold,8265.240578370382,8245.279279296497
295,2019-10-03 06:00:00,8279.1,8296.75,8237.37,8258.14,2046.247,0,hold,8264.564332811298,8245.906631525935
296,2019-10-03 08:00:00,8258.9,8288.88,8235.09,8264.34,1660.318,0,hold,8264.54296778165,8246.805820231986
297,2019-10-03 10:00:00,8264.34,8266.69,8184.91,8215.26,3341.068,0,hold,8259.849351802444,8245.266999732865
298,2019-10-03 12:00:00,8215.49,8243.0,8206.0,8218.4,1961.971,0,hold,8255.901794487925,8243.956414380042
299,2019-10-03 14:00:00,8218.4,8234.96,8020.0,8104.71,6428.465,0,hold,8241.502575965265,8237.163906361502
300,2019-10-03 16:00:00,8104.41,8206.25,8100.0,8144.61,3263.373,-1,short,8232.274711587621,8232.64908166094
301,2019-10-03 18:00:00,8144.61,8155.36,8086.0,8141.03,2265.648,0,hold,8223.584739055466,8228.179858165284
302,2019-10-03 20:00:00,8142.77,8190.0,8111.49,8162.5,2399.01,0,hold,8217.767144859707,8224.975962645027
303,2019-10-03 22:00:00,8161.0,8274.59,8137.3,8220.27,4345.643,0,hold,8218.005512015925,8224.74640349161
304,2019-10-04 00:00:00,8219.95,8227.42,8050.0,8114.5,6482.981,0,hold,8208.147844204885,8219.368530150556
305,2019-10-04 02:00:00,8115.07,8133.48,8070.54,8101.77,1712.035,0,hold,8198.016620947277,8213.632016484675
306,2019-10-04 04:00:00,8100.25,8105.72,7979.95,8086.76,3317.65,0,hold,8187.420752285632,8207.443137631764
307,2019-10-04 06:00:00,8090.46,8140.0,8082.01,8126.61,1143.354,0,hold,8181.629252067953,8203.500057747287
308,2019-10-04 08:00:00,8130.0,8131.71,8080.81,8118.67,1579.459,0,hold,8175.633132823386,8199.362006149859
309,2019-10-04 10:00:00,8118.38,8170.0,8113.02,8145.01,1888.777,0,hold,8172.716643983064,8196.710688776695
310,2019-10-04 12:00:00,8146.18,8175.0,8117.04,8159.05,1819.785,0,hold,8171.415058841821,8194.8735820071
311,2019-10-04 14:00:00,8161.0,8179.0,8120.0,8140.95,1970.938,0,hold,8168.513624666409,8192.243163372606
312,2019-10-04 16:00:00,8142.63,8199.5,8121.1,8158.31,2700.88,0,hold,8167.541850888656,8190.587887110527
313,2019-10-04 18:00:00,8159.39,8194.66,8150.11,8179.0,1923.969,0,hold,8168.633103184974,8190.022624324647
314,2019-10-04 20:00:00,8179.0,8208.88,8125.0,8163.27,1435.042,0,hold,8168.122331453073,8188.71761826003
315,2019-10-04 22:00:00,8165.86,8195.79,8124.76,8130.56,2446.241,0,hold,8164.54496655278,8185.880661271735
316,2019-10-05 00:00:00,8130.0,8144.44,8092.38,8104.56,3257.013,0,hold,8158.832112595373,8181.913799746284
317,2019-10-05 02:00:00,8104.56,8139.64,8089.5,8131.0,1978.228,0,hold,8156.181435205337,8179.43019975866
318,2019-10-05 04:00:00,8131.5,8138.63,8103.1,8112.5,2063.946,0,hold,8152.021298519115,8176.165311965555
319,2019-10-05 06:00:00,8112.5,8132.12,8092.66,8104.88,2011.504,0,hold,8147.531651041104,8172.687979674552
320,2019-10-05 08:00:00,8104.88,8109.43,8066.74,8079.43,2619.268,0,hold,8141.04577951338,8168.138809934329
321,2019-10-05 10:00:00,8079.46,8100.0,8066.0,8077.76,1983.305,0,hold,8135.018562416867,8163.7300874985085
322,2019-10-05 12:00:00,8077.75,8085.0,8010.0,8067.89,4226.064,0,hold,8128.625365996213,8159.054961279068
323,2019-10-05 14:00:00,8068.13,8084.68,8023.11,8077.11,2268.773,0,hold,8123.71914066324,8155.057646094723
324,2019-10-05 16:00:00,8075.3,8095.87,8028.14,8035.05,2437.033,0,hold,8115.274460600074,8149.2036145779075
325,2019-10-05 18:00:00,8034.81,8086.45,8034.14,8063.96,2294.782,0,hold,8110.387369114353,8145.045389476545
326,2019-10-05 20:00:00,8063.33,8175.0,8055.79,8135.0,2849.775,0,hold,8112.7314291986995,8144.555370477689
327,2019-10-05 22:00:00,8135.57,8166.9,8093.13,8122.14,2272.315,0,hold,8113.627483560728,8143.46193777146
328,2019-10-06 00:00:00,8122.01,8148.43,8040.0,8057.2,3407.819,0,hold,8108.2534375073255,8139.254038367973
329,2019-10-06 02:00:00,8057.04,8063.93,8009.0,8039.21,4243.093,0,hold,8101.677872030437,8134.373841374414
330,2019-10-06 04:00:00,8039.66,8073.19,8034.0,8048.03,2228.642,0,hold,8096.568550884681,8130.161946673223
331,2019-10-06 06:00:00,8049.71,8057.82,7889.64,7958.19,5254.061,0,hold,8083.389641276615,8121.773071225748
332,2019-10-06 08:00:00,7959.39,7960.0,7859.03,7933.06,3721.558,0,hold,8069.072532583605,8112.567555556199
333,2019-10-06 10:00:00,7934.53,7950.0,7885.59,7937.72,2347.095,0,hold,8056.562767575642,8104.0384065046765
334,2019-10-06 12:00:00,7935.35,7962.02,7881.13,7899.82,2869.992,0,hold,8041.634884949391,8094.076533016643
335,2019-10-06 14:00:00,7899.58,8045.51,7861.0,7995.98,4873.648,0,hold,8037.286800668497,8089.291336284124
336,2019-10-06 16:00:00,7995.98,8012.27,7957.0,7970.0,1633.368,0,hold,8030.878533938164,8083.472246709288
337,2019-10-06 18:00:00,7970.0,7987.03,7760.0,7887.04,4382.754,0,hold,8017.1796259440525,8073.890185894201
338,2019-10-06 20:00:00,7885.27,7919.01,7859.41,7909.7,2683.151,0,hold,8006.943471092238,8065.880908533508
339,2019-10-06 22:00:00,7909.54,7909.66,7798.94,7852.79,4263.858,0,hold,7992.262188131072,8055.486230068459
340,2019-10-07 00:00:00,7851.01,7863.19,7764.42,7808.37,6341.838,0,hold,7974.748646404304,8043.431779821216
341,2019-10-07 02:00:00,7808.29,7900.95,7787.57,7859.27,4106.284,0,hold,7963.750680080084,8034.448278366523
342,2019-10-07 04:00:00,7859.46,7874.12,7800.82,7833.68,2884.339,0,hold,7951.362996262933,8024.654703812058
343,2019-10-07 06:00:00,7833.68,7876.0,7796.54,7862.0,3089.598,0,hold,7942.852234714082,8016.720328016347
344,2019-10-07 08:00:00,7862.0,7938.84,7862.0,7918.79,4161.413,0,hold,7940.560593312741,8011.943238844818
345,2019-10-07 10:00:00,7917.06,8225.0,7917.06,7975.99,8793.31,0,hold,7943.9348225210515,8010.189422315802
346,2019-10-07 12:00:00,7975.51,8330.0,7975.2,8144.0,9625.354,0,hold,7962.9886489476185,8016.71676756869
347,2019-10-07 14:00:00,8144.07,8220.0,8108.0,8174.58,6055.664,0,hold,7983.140206190702,8024.417413053144
348,2019-10-07 16:00:00,8173.58,8281.0,8133.52,8270.01,6633.88,0,hold,8010.4611389344445,8036.397539245673
349,2019-10-07 18:00:00,8264.61,8307.22,8207.11,8208.75,4519.843,0,hold,8029.345792369259,8044.80497635564
350,2019-10-07 20:00:00,8208.75,8239.0,8175.0,8188.82,3084.528,0,hold,8044.533812143614,8051.830099460242
351,2019-10-07 22:00:00,8188.81,8249.89,8181.05,8186.88,3464.248,0,hold,8058.090591939461,8058.4178994865715
352,2019-10-08 00:00:00,8188.55,8283.5,8188.04,8279.73,3730.491,1,long,8079.199106992845,8069.213611706738
353,2019-10-08 02:00:00,8279.77,8322.01,8236.9,8255.9,4288.677,0,hold,8096.027763469717,8078.320264794214
354,2019-10-08 04:00:00,8257.01,8284.78,8201.98,8244.54,3880.988,0,hold,8110.17178599641,8086.42854456035
355,2019-10-08 06:00:00,8244.55,8257.45,8195.0,8206.24,2781.879,0,hold,8119.321139711037,8092.273005801308
356,2019-10-08 08:00:00,8206.24,8207.85,8132.27,8169.2,5185.076,0,hold,8124.071507357605,8096.025542103682
357,2019-10-08 10:00:00,8169.58,8205.06,8153.43,8177.48,3638.688,0,hold,8129.158030466404,8099.998930293746
358,2019-10-08 12:00:00,8176.64,8242.52,8132.0,8198.03,4927.084,0,hold,8135.71726566008,8104.78093369405
359,2019-10-08 14:00:00,8197.36,8217.84,8155.0,8182.46,3412.409,0,hold,8140.168954644834,8108.570156440681
360,2019-10-08 16:00:00,8183.46,8206.0,8157.05,8171.89,3182.331,0,hold,8143.190006583422,8111.658929297232
361,2019-10-08 18:00:00,8171.83,8200.0,8157.82,8163.54,2729.502,0,hold,8145.128101194524,8114.189713233952
362,2019-10-08 20:00:00,8165.06,8184.0,8103.88,8159.24,3350.344,0,hold,8146.4720915569505,8116.387288198149
363,2019-10-08 22:00:00,8159.49,8206.0,8150.98,8167.62,3607.696,0,hold,8148.486178075336,8118.886444871409
364,2019-10-09 00:00:00,8168.33,8198.0,8138.0,8161.17,3116.822,0,hold,8149.69416111578,8120.949057316707
365,2019-10-09 02:00:00,8161.13,8173.54,8117.98,8119.11,3409.898,0,hold,8146.781383866658,8120.859347203696
366,2019-10-09 04:00:00,8119.11,8163.1,8113.0,8145.26,2777.931,0,hold,8146.636490165071,8122.049622949857
367,2019-10-09 06:00:00,8145.8,8193.17,8132.33,8177.4,2951.792,0,hold,8149.566348244589,8124.749641342546
368,2019-10-09 08:00:00,8173.72,8219.5,8154.34,8192.41,3557.671,0,hold,8153.646696030819,8128.05014664291
369,2019-10-09 10:00:00,8193.74,8236.15,8163.28,8183.32,3785.626,0,hold,8156.4727249802645,8130.746237050572
370,2019-10-09 12:00:00,8183.32,8238.0,8159.77,8237.0,2914.243,0,hold,8164.141989267859,8135.9293474383485
371,2019-10-09 14:00:00,8234.52,8700.0,8230.83,8550.09,20387.29,0,hold,8200.89894267092,8156.132306099892
372,2019-10-09 16:00:00,8549.48,8633.54,8490.9,8614.85,8185.072,0,hold,8240.322852892738,8178.508778973068
373,2019-10-09 18:00:00,8612.82,8665.0,8551.68,8576.37,5412.4,0,hold,8272.32734309343,8197.916643413406
374,2019-10-09 20:00:00,8578.6,8609.35,8518.32,8539.63,3735.003,0,hold,8297.784738989294,8214.585587637142
375,2019-10-09 22:00:00,8539.27,8608.38,8535.94,8559.77,5219.895,0,hold,8322.735716228408,8231.423851654843
376,2019-10-10 00:00:00,8559.77,8589.21,8528.02,8528.25,2972.997,0,hold,8342.308505159035,8245.903175964362
377,2019-10-10 02:00:00,8528.23,8577.05,8495.7,8541.12,3827.026,0,hold,8361.242933239128,8260.303996649027
378,2019-10-10 04:00:00,8541.74,8580.33,8538.29,8547.66,1958.953,0,hold,8378.996939597306,8274.321362666147
379,2019-10-10 06:00:00,8547.72,8640.89,8530.5,8611.27,3766.85,0,hold,8401.118183445182,8290.757881560481
380,2019-10-10 08:00:00,8611.75,8619.51,8490.83,8510.81,5104.125,0,hold,8411.56502311707,8301.492131240457
381,2019-10-10 10:00:00,8510.83,8531.35,8465.84,8524.63,4226.833,0,hold,8422.333116153539,8312.376905326288
382,2019-10-10 12:00:00,8524.66,8525.01,8419.34,8480.0,5888.297,0,hold,8427.825200329393,8320.553641651833
383,2019-10-10 14:00:00,8481.19,8553.99,8455.6,8536.08,3696.001,0,hold,8438.135181250404,8331.067122546865
384,2019-10-10 16:00:00,8536.03,8570.18,8487.0,8488.25,3076.229,0,hold,8442.908021131318,8338.734579983602
385,2019-10-10 18:00:00,8488.25,8553.83,8482.48,8552.62,2850.157,0,hold,8453.356781023573,8349.168015106354
386,2019-10-10 20:00:00,8552.5,8587.24,8517.61,8543.32,3800.35,0,hold,8461.924706640375,8358.638843637751
387,2019-10-10 22:00:00,8545.79,8567.22,8527.84,8556.02,3117.85,0,hold,8470.886163150815,8368.267192728592
388,2019-10-11 00:00:00,8557.0,8569.0,8475.46,8523.91,4328.659,0,hold,8475.936052374547,8375.859524790612
389,2019-10-11 02:00:00,8523.82,8555.68,8495.06,8551.26,2718.026,0,hold,8483.109761672209,8384.415645532534
390,2019-10-11 04:00:00,8551.69,8788.0,8332.6,8436.68,20812.027,0,hold,8478.68787960819,8386.965126238263
391,2019-10-11 06:00:00,8439.83,8439.83,8369.73,8385.26,8083.796,0,hold,8469.789986312171,8386.881949348592
392,2019-10-11 08:00:00,8384.6,8386.61,8291.0,8355.51,5269.854,0,hold,8458.906178091964,8385.351610355978
393,2019-10-11 10:00:00,8356.28,8373.0,8280.0,8295.88,4899.331,0,hold,8443.379875416538,8380.987141558124
394,2019-10-11 12:00:00,8295.74,8357.3,8268.51,8338.93,3770.207,0,hold,8433.432268234012,8378.93557367724
395,2019-10-11 14:00:00,8338.89,8347.34,8284.0,8341.0,3929.851,0,hold,8424.629195068868,8377.085057888105
396,2019-10-11 16:00:00,8341.0,8369.99,8277.37,8337.06,5479.902,0,hold,8416.289271728976,8375.132616039904
397,2019-10-11 18:00:00,8336.98,8354.99,8303.36,8340.96,2798.705,0,hold,8409.115055373835,8373.465659159909
398,2019-10-11 20:00:00,8341.64,8350.0,8305.0,8311.32,2971.481,0,hold,8399.801240576327,8370.434163591133
399,2019-10-11 22:00:00,8310.49,8341.9,8210.0,8255.58,4096.125,0,hold,8386.065884330963,8364.831521464735
400,2019-10-12 00:00:00,8255.54,8327.91,8248.34,8307.4,3834.955,0,hold,8378.57389534706,8362.02998383231
401,2019-10-12 02:00:00,8307.4,8325.0,8291.25,8306.56,2064.645,0,hold,8371.715429123531,8359.32413096244
402,2019-10-12 04:00:00,8307.01,8349.9,8303.0,8328.8,2437.302,0,hold,8367.62824539748,8357.835148964274
403,2019-10-12 06:00:00,8328.0,8356.0,8322.36,8336.35,3447.964,0,hold,8364.649364883433,8356.787092917237
404,2019-10-12 08:00:00,8336.33,8366.79,8323.0,8335.47,2107.634,0,hold,8361.870377751678,8355.747234726152
405,2019-10-12 10:00:00,8335.47,8340.0,8289.26,8319.75,3566.832,0,hold,8357.8589132039,8353.991272056583
406,2019-10-12 12:00:00,8319.74,8337.45,8304.7,8328.65,2191.445,0,hold,8355.077111946386,8352.755112444065
407,2019-10-12 14:00:00,8328.94,8397.45,8308.16,8368.79,4866.935,0,long,8356.383101284826,8353.53730208094
408,2019-10-12 16:00:00,8368.94,8395.0,8316.09,8323.05,3932.112,0,close,8353.20852021008,8352.050116613576
409,2019-10-12 18:00:00,8323.23,8328.0,8290.5,8307.99,2980.517,-1,short,8348.901994475787,8349.900842632425
410,2019-10-12 20:00:00,8307.99,8343.65,8307.97,8330.58,2722.987,0,hold,8347.157042620951,8348.958362504014
411,2019-10-12 22:00:00,8330.58,8342.42,8292.0,8300.22,3608.186,0,hold,8342.686848085623,8346.580881406257
412,2019-10-13 00:00:00,8300.31,8360.0,8277.32,8339.16,3384.202,0,hold,8342.350957791754,8346.218887191317
413,2019-10-13 02:00:00,8339.53,8349.38,8325.23,8336.51,2378.258,0,hold,8341.7946760973,8345.745282938082
